id,difficulty,width,height,mines,status,touches,guesses,revealed_count,total_safe_cells,score,method,guess
470,intermediate,16,16,40,won,81,0,216,216,81,naive,random
471,intermediate,16,16,40,won,80,5,216,216,80,naive,random
472,intermediate,16,16,40,lost,69,1,212,216,74,naive,random
473,intermediate,16,16,40,won,107,4,216,216,107,naive,random
474,intermediate,16,16,40,won,82,2,216,216,82,naive,random
475,intermediate,16,16,40,won,83,0,216,216,83,naive,random
476,intermediate,16,16,40,lost,47,2,197,216,67,naive,random
477,intermediate,16,16,40,lost,33,2,141,216,109,naive,random
478,intermediate,16,16,40,won,78,0,216,216,78,naive,random
479,intermediate,16,16,40,won,84,1,216,216,84,naive,random
480,intermediate,16,16,40,won,91,0,216,216,91,naive,random
481,intermediate,16,16,40,won,70,1,216,216,70,naive,random
482,intermediate,16,16,40,lost,3,2,14,216,206,naive,random
483,intermediate,16,16,40,won,105,2,216,216,105,naive,random
484,intermediate,16,16,40,won,85,4,216,216,85,naive,random
485,intermediate,16,16,40,won,74,0,216,216,74,naive,random
486,intermediate,16,16,40,lost,61,2,201,216,77,naive,random
487,intermediate,16,16,40,lost,49,1,211,216,55,naive,random
488,intermediate,16,16,40,lost,41,1,112,216,146,naive,random
489,intermediate,16,16,40,lost,2,1,16,216,203,naive,random
490,intermediate,16,16,40,lost,53,1,197,216,73,naive,random
491,intermediate,16,16,40,won,78,0,216,216,78,naive,random
492,intermediate,16,16,40,lost,88,7,210,216,95,naive,random
493,intermediate,16,16,40,lost,60,1,183,216,94,naive,random
494,intermediate,16,16,40,lost,48,1,199,216,66,naive,random
495,intermediate,16,16,40,won,97,7,216,216,97,naive,random
496,intermediate,16,16,40,lost,73,3,210,216,80,naive,random
497,intermediate,16,16,40,won,88,0,216,216,88,naive,random
498,intermediate,16,16,40,lost,66,4,209,216,74,naive,random
499,intermediate,16,16,40,lost,4,3,20,216,201,naive,random
500,intermediate,16,16,40,lost,61,4,205,216,73,naive,random
501,intermediate,16,16,40,lost,66,4,195,216,88,naive,random
502,intermediate,16,16,40,won,73,4,216,216,73,naive,random
503,intermediate,16,16,40,won,83,3,216,216,83,naive,random
504,intermediate,16,16,40,won,79,0,216,216,79,naive,random
505,intermediate,16,16,40,lost,56,1,216,216,57,naive,random
506,intermediate,16,16,40,lost,83,1,202,216,98,naive,random
507,intermediate,16,16,40,lost,77,2,156,216,138,naive,random
508,intermediate,16,16,40,won,74,3,216,216,74,naive,random
509,intermediate,16,16,40,won,96,2,216,216,96,naive,random
510,intermediate,16,16,40,won,80,0,216,216,80,naive,random
511,intermediate,16,16,40,lost,96,6,207,216,106,naive,random
512,intermediate,16,16,40,lost,99,1,201,216,115,naive,random
513,intermediate,16,16,40,lost,69,1,211,216,75,naive,random
514,intermediate,16,16,40,lost,4,3,21,216,200,naive,random
515,intermediate,16,16,40,lost,88,2,215,216,90,naive,random
516,intermediate,16,16,40,lost,76,2,207,216,86,naive,random
517,intermediate,16,16,40,won,62,0,216,216,62,naive,random
518,intermediate,16,16,40,won,60,1,216,216,60,naive,random
519,intermediate,16,16,40,won,88,0,216,216,88,naive,random
520,intermediate,16,16,40,lost,2,1,21,216,198,naive,random
521,intermediate,16,16,40,won,78,1,216,216,78,naive,random
522,intermediate,16,16,40,lost,62,1,212,216,67,naive,random
523,intermediate,16,16,40,won,65,0,216,216,65,naive,random
524,intermediate,16,16,40,lost,59,2,214,216,62,naive,random
525,intermediate,16,16,40,won,58,0,216,216,58,naive,random
526,intermediate,16,16,40,lost,54,1,162,216,109,naive,random
527,intermediate,16,16,40,won,81,0,216,216,81,naive,random
528,intermediate,16,16,40,won,90,2,216,216,90,naive,random
529,intermediate,16,16,40,lost,58,1,193,216,82,naive,random
530,intermediate,16,16,40,won,67,0,216,216,67,naive,random
531,intermediate,16,16,40,won,88,4,216,216,88,naive,random
532,intermediate,16,16,40,lost,53,2,147,216,123,naive,random
533,intermediate,16,16,40,lost,69,1,201,216,85,naive,random
534,intermediate,16,16,40,won,96,2,216,216,96,naive,random
535,intermediate,16,16,40,lost,94,1,211,216,100,naive,random
536,intermediate,16,16,40,lost,46,2,163,216,100,naive,random
537,intermediate,16,16,40,won,82,4,216,216,82,naive,random
538,intermediate,16,16,40,lost,39,3,183,216,73,naive,random
539,intermediate,16,16,40,won,57,2,216,216,57,naive,random
540,intermediate,16,16,40,won,84,5,216,216,84,naive,random
541,intermediate,16,16,40,lost,52,1,208,216,61,naive,random
542,intermediate,16,16,40,won,70,0,216,216,70,naive,random
543,intermediate,16,16,40,lost,3,2,11,216,209,naive,random
544,intermediate,16,16,40,lost,47,1,196,216,68,naive,random
545,intermediate,16,16,40,lost,75,1,216,216,76,naive,random
546,intermediate,16,16,40,lost,60,1,205,216,72,naive,random
547,intermediate,16,16,40,won,78,4,216,216,78,naive,random
548,intermediate,16,16,40,lost,48,1,146,216,119,naive,random
549,intermediate,16,16,40,lost,74,2,208,216,83,naive,random
550,intermediate,16,16,40,won,72,2,216,216,72,naive,random
551,intermediate,16,16,40,won,107,1,216,216,107,naive,random
552,intermediate,16,16,40,lost,76,1,190,216,103,naive,random
553,intermediate,16,16,40,lost,54,1,216,216,55,naive,random
554,intermediate,16,16,40,won,64,0,216,216,64,naive,random
555,intermediate,16,16,40,won,60,0,216,216,60,naive,random
556,intermediate,16,16,40,lost,66,5,201,216,82,naive,random
557,intermediate,16,16,40,lost,80,1,212,216,85,naive,random
558,intermediate,16,16,40,won,105,1,216,216,105,naive,random
559,intermediate,16,16,40,lost,54,3,144,216,127,naive,random
560,intermediate,16,16,40,won,87,1,216,216,87,naive,random
561,intermediate,16,16,40,lost,3,1,20,216,200,naive,random
562,intermediate,16,16,40,lost,84,5,206,216,95,naive,random
563,intermediate,16,16,40,lost,78,2,204,216,91,naive,random
564,intermediate,16,16,40,lost,75,1,196,216,96,naive,random
565,intermediate,16,16,40,won,63,0,216,216,63,naive,random
566,intermediate,16,16,40,won,90,0,216,216,90,naive,random
567,intermediate,16,16,40,lost,69,1,203,216,83,naive,random
568,intermediate,16,16,40,lost,62,1,210,216,69,naive,random
569,intermediate,16,16,40,won,65,2,216,216,65,naive,random
570,intermediate,16,16,40,won,63,0,216,216,63,naive,random
571,intermediate,16,16,40,lost,91,3,210,216,98,naive,random
572,intermediate,16,16,40,won,75,3,216,216,75,naive,random
573,intermediate,16,16,40,won,81,0,216,216,81,naive,random
574,intermediate,16,16,40,lost,3,2,11,216,209,naive,random
575,intermediate,16,16,40,won,73,1,216,216,73,naive,random
576,intermediate,16,16,40,won,76,0,216,216,76,naive,random
577,intermediate,16,16,40,lost,89,1,198,216,108,naive,random
578,intermediate,16,16,40,won,80,0,216,216,80,naive,random
579,intermediate,16,16,40,lost,64,3,204,216,77,naive,random
580,intermediate,16,16,40,won,73,3,216,216,73,naive,random
581,intermediate,16,16,40,won,72,5,216,216,72,naive,random
582,intermediate,16,16,40,lost,47,3,170,216,94,naive,random
583,intermediate,16,16,40,won,80,3,216,216,80,naive,random
584,intermediate,16,16,40,lost,40,1,143,216,114,naive,random
585,intermediate,16,16,40,won,78,0,216,216,78,naive,random
586,intermediate,16,16,40,lost,31,1,184,216,64,naive,random
587,intermediate,16,16,40,lost,79,1,208,216,88,naive,random
588,intermediate,16,16,40,won,70,0,216,216,70,naive,random
589,intermediate,16,16,40,lost,38,3,159,216,96,naive,random
590,intermediate,16,16,40,won,92,2,216,216,92,naive,random
591,intermediate,16,16,40,lost,69,1,203,216,83,naive,random
592,intermediate,16,16,40,lost,68,5,213,216,72,naive,random
593,intermediate,16,16,40,won,56,0,216,216,56,naive,random
594,intermediate,16,16,40,lost,81,1,216,216,82,naive,random
595,intermediate,16,16,40,lost,69,1,216,216,70,naive,random
596,intermediate,16,16,40,won,68,1,216,216,68,naive,random
597,intermediate,16,16,40,lost,56,1,213,216,60,naive,random
598,intermediate,16,16,40,won,62,1,216,216,62,naive,random
599,intermediate,16,16,40,lost,66,3,189,216,94,naive,random
600,intermediate,16,16,40,lost,2,1,17,216,202,naive,random
601,expert,30,16,99,lost,91,5,243,381,230,naive,random
602,expert,30,16,99,lost,89,4,223,381,248,naive,random
603,expert,30,16,99,lost,90,4,200,381,272,naive,random
604,expert,30,16,99,lost,47,1,156,381,273,naive,random
605,expert,30,16,99,lost,3,1,14,381,371,naive,random
606,expert,30,16,99,lost,84,19,181,381,285,naive,random
607,expert,30,16,99,lost,165,2,318,381,229,naive,random
608,expert,30,16,99,lost,193,9,372,381,203,naive,random
609,expert,30,16,99,lost,4,3,19,381,367,naive,random
610,expert,30,16,99,lost,11,10,40,381,353,naive,random
611,expert,30,16,99,lost,73,3,261,381,194,naive,random
612,expert,30,16,99,lost,155,3,336,381,201,naive,random
613,expert,30,16,99,lost,2,1,25,381,359,naive,random
614,expert,30,16,99,lost,87,2,225,381,244,naive,random
615,expert,30,16,99,lost,41,2,65,381,358,naive,random
616,expert,30,16,99,lost,114,7,292,381,204,naive,random
617,expert,30,16,99,lost,135,17,316,381,201,naive,random
618,expert,30,16,99,lost,2,1,13,381,371,naive,random
619,expert,30,16,99,lost,96,1,230,381,248,naive,random
620,expert,30,16,99,lost,6,3,23,381,365,naive,random
621,expert,30,16,99,lost,185,3,298,381,269,naive,random
622,expert,30,16,99,lost,111,6,246,381,247,naive,random
623,expert,30,16,99,lost,82,2,241,381,223,naive,random
624,expert,30,16,99,lost,73,5,205,381,250,naive,random
625,expert,30,16,99,lost,124,8,300,381,206,naive,random
626,expert,30,16,99,lost,96,1,214,381,264,naive,random
627,expert,30,16,99,lost,138,7,280,381,240,naive,random
628,expert,30,16,99,lost,7,6,21,381,368,naive,random
629,expert,30,16,99,lost,50,2,133,381,299,naive,random
630,expert,30,16,99,lost,100,1,271,381,211,naive,random
631,expert,30,16,99,lost,143,9,272,381,253,naive,random
632,expert,30,16,99,lost,181,5,350,381,213,naive,random
633,expert,30,16,99,lost,115,4,309,381,188,naive,random
634,expert,30,16,99,lost,3,2,18,381,367,naive,random
635,expert,30,16,99,lost,143,8,242,381,283,naive,random
636,expert,30,16,99,lost,173,2,352,381,203,naive,random
637,expert,30,16,99,lost,2,1,29,381,355,naive,random
638,expert,30,16,99,lost,89,1,201,381,270,naive,random
639,expert,30,16,99,lost,33,8,120,381,295,naive,random
640,expert,30,16,99,lost,182,10,363,381,201,naive,random
641,expert,30,16,99,lost,143,4,284,381,241,naive,random
642,expert,30,16,99,lost,6,2,56,381,332,naive,random
643,expert,30,16,99,lost,158,1,344,381,196,naive,random
644,expert,30,16,99,lost,77,3,157,381,302,naive,random
645,expert,30,16,99,won,188,8,381,381,188,naive,random
646,expert,30,16,99,lost,137,1,259,381,260,naive,random
647,expert,30,16,99,lost,49,14,158,381,273,naive,random
648,expert,30,16,99,lost,121,1,291,381,212,naive,random
649,expert,30,16,99,lost,203,1,373,381,212,naive,random
650,expert,30,16,99,lost,145,2,284,381,243,naive,random
651,expert,30,16,99,lost,124,1,289,381,217,naive,random
652,expert,30,16,99,lost,22,1,42,381,362,naive,random
653,expert,30,16,99,lost,7,5,28,381,361,naive,random
654,expert,30,16,99,lost,137,2,254,381,265,naive,random
655,expert,30,16,99,lost,74,3,173,381,283,naive,random
656,expert,30,16,99,lost,149,1,330,381,201,naive,random
657,expert,30,16,99,lost,6,5,25,381,363,naive,random
658,expert,30,16,99,lost,105,11,205,381,282,naive,random
659,expert,30,16,99,lost,130,5,279,381,233,naive,random
660,expert,30,16,99,lost,55,3,180,381,257,naive,random
661,expert,30,16,99,lost,118,1,288,381,212,naive,random
662,expert,30,16,99,lost,2,1,13,381,371,naive,random
663,expert,30,16,99,lost,150,1,293,381,239,naive,random
664,expert,30,16,99,lost,71,2,239,381,214,naive,random
665,expert,30,16,99,lost,103,8,269,381,216,naive,random
666,expert,30,16,99,lost,3,1,20,381,365,naive,random
667,expert,30,16,99,lost,84,3,236,381,230,naive,random
668,expert,30,16,99,lost,99,1,207,381,274,naive,random
669,expert,30,16,99,lost,143,1,351,381,174,naive,random
670,expert,30,16,99,lost,175,2,362,381,195,naive,random
671,expert,30,16,99,lost,120,4,264,381,238,naive,random
672,expert,30,16,99,lost,100,1,260,381,222,naive,random
673,expert,30,16,99,lost,42,2,105,381,319,naive,random
674,expert,30,16,99,lost,159,2,309,381,232,naive,random
675,expert,30,16,99,lost,106,4,214,381,274,naive,random
676,expert,30,16,99,lost,114,9,260,381,236,naive,random
677,expert,30,16,99,lost,149,2,346,381,185,naive,random
678,expert,30,16,99,lost,3,2,14,381,371,naive,random
679,expert,30,16,99,lost,37,2,105,381,314,naive,random
680,expert,30,16,99,lost,120,7,261,381,241,naive,random
681,expert,30,16,99,lost,86,1,168,381,300,naive,random
682,expert,30,16,99,lost,138,6,247,381,273,naive,random
683,expert,30,16,99,lost,74,5,177,381,279,naive,random
684,expert,30,16,99,lost,105,4,192,381,295,naive,random
685,expert,30,16,99,lost,39,7,107,381,314,naive,random
686,expert,30,16,99,lost,83,5,178,381,287,naive,random
687,expert,30,16,99,lost,116,3,221,381,277,naive,random
688,expert,30,16,99,lost,2,1,13,381,371,naive,random
689,expert,30,16,99,lost,201,1,365,381,218,naive,random
690,expert,30,16,99,lost,158,9,337,381,203,naive,random
691,expert,30,16,99,lost,105,6,246,381,241,naive,random
692,expert,30,16,99,lost,71,6,131,381,322,naive,random
693,expert,30,16,99,lost,86,2,205,381,263,naive,random
694,expert,30,16,99,lost,144,2,306,381,220,naive,random
695,expert,30,16,99,lost,96,1,239,381,239,naive,random
696,expert,30,16,99,lost,103,3,254,381,231,naive,random
697,expert,30,16,99,lost,63,12,227,381,218,naive,random
698,expert,30,16,99,lost,70,2,166,381,286,naive,random
699,expert,30,16,99,lost,38,5,115,381,305,naive,random
700,expert,30,16,99,lost,20,6,109,381,293,naive,random
701,expert,30,16,99,lost,119,7,271,381,230,naive,random
702,expert,30,16,99,lost,20,7,91,381,311,naive,random
703,expert,30,16,99,lost,111,1,292,381,201,naive,random
704,expert,30,16,99,lost,149,2,277,381,254,naive,random
705,expert,30,16,99,lost,44,1,73,381,353,naive,random
706,expert,30,16,99,lost,69,3,136,381,315,naive,random
707,expert,30,16,99,lost,15,14,37,381,360,naive,random
708,expert,30,16,99,lost,138,3,319,381,201,naive,random
709,expert,30,16,99,lost,109,1,241,381,250,naive,random
710,expert,30,16,99,lost,182,8,335,381,229,naive,random
711,expert,30,16,99,lost,155,9,333,381,204,naive,random
712,expert,30,16,99,lost,139,2,329,381,192,naive,random
713,expert,30,16,99,lost,126,3,310,381,198,naive,random
714,expert,30,16,99,lost,94,4,210,381,266,naive,random
715,expert,30,16,99,lost,83,4,228,381,237,naive,random
716,expert,30,16,99,lost,40,11,86,381,336,naive,random
717,expert,30,16,99,lost,3,2,11,381,374,naive,random
718,expert,30,16,99,lost,61,8,169,381,274,naive,random
719,expert,30,16,99,lost,169,8,346,381,205,naive,random
720,expert,30,16,99,lost,111,7,245,381,248,naive,random
721,expert,30,16,99,lost,5,4,13,381,374,naive,random
722,expert,30,16,99,lost,6,5,17,381,371,naive,random
723,expert,30,16,99,lost,99,2,271,381,210,naive,random
724,expert,30,16,99,lost,2,1,13,381,371,naive,random
725,expert,30,16,99,lost,2,1,19,381,365,naive,random
726,expert,30,16,99,lost,172,2,323,381,231,naive,random
727,expert,30,16,99,lost,84,12,167,381,299,naive,random
728,expert,30,16,99,lost,4,3,12,381,374,naive,random
729,expert,30,16,99,lost,128,5,278,381,232,naive,random
730,expert,30,16,99,lost,101,1,227,381,256,naive,random
731,expert,30,16,99,lost,15,8,68,381,329,naive,random
732,expert,30,16,99,lost,149,1,367,381,164,naive,random
733,expert,30,16,99,lost,89,2,207,381,264,naive,random
734,expert,30,16,99,lost,6,5,17,381,371,naive,random
735,expert,30,16,99,lost,80,2,145,381,317,naive,random
736,expert,30,16,99,lost,79,1,243,381,218,naive,random
737,expert,30,16,99,lost,109,1,273,381,218,naive,random
738,expert,30,16,99,lost,101,2,233,381,250,naive,random
739,expert,30,16,99,lost,33,1,70,381,345,naive,random
740,expert,30,16,99,lost,82,3,169,381,295,naive,random
741,expert,30,16,99,lost,170,7,335,381,217,naive,random
742,expert,30,16,99,lost,3,2,14,381,371,naive,random
743,expert,30,16,99,lost,37,8,91,381,328,naive,random
744,expert,30,16,99,lost,11,10,19,381,374,naive,random
745,expert,30,16,99,lost,185,3,342,381,225,naive,random
746,expert,30,16,99,lost,136,9,320,381,198,naive,random
747,expert,30,16,99,lost,195,1,360,381,217,naive,random
748,expert,30,16,99,lost,15,4,90,381,307,naive,random
749,expert,30,16,99,lost,160,3,349,381,193,naive,random
750,expert,30,16,99,lost,8,1,30,381,360,naive,random
751,expert,30,16,99,lost,160,1,289,381,253,naive,random
752,expert,30,16,99,lost,107,1,243,381,246,naive,random
753,expert,30,16,99,lost,27,2,53,381,356,naive,random
754,expert,30,16,99,lost,96,2,173,381,305,naive,random
755,expert,30,16,99,lost,9,3,36,381,355,naive,random
756,expert,30,16,99,lost,2,1,10,381,374,naive,random
757,expert,30,16,99,lost,129,4,260,381,251,naive,random
758,expert,30,16,99,lost,201,15,355,381,228,naive,random
759,expert,30,16,99,lost,184,2,353,381,213,naive,random
760,expert,30,16,99,lost,92,1,228,381,246,naive,random
761,expert,30,16,99,lost,181,3,321,381,242,naive,random
762,expert,30,16,99,lost,125,4,285,381,222,naive,random
763,expert,30,16,99,lost,159,1,274,381,267,naive,random
764,expert,30,16,99,lost,63,4,143,381,302,naive,random
765,expert,30,16,99,lost,108,4,215,381,275,naive,random
766,expert,30,16,99,lost,83,8,205,381,260,naive,random
767,expert,30,16,99,lost,3,2,18,381,367,naive,random
768,expert,30,16,99,lost,193,5,364,381,211,naive,random
769,expert,30,16,99,lost,45,7,141,381,286,naive,random
770,expert,30,16,99,lost,27,3,111,381,298,naive,random
771,expert,30,16,99,lost,109,3,248,381,243,naive,random
772,expert,30,16,99,lost,94,2,228,381,248,naive,random
773,expert,30,16,99,lost,80,3,240,381,222,naive,random
774,expert,30,16,99,lost,12,2,55,381,339,naive,random
775,expert,30,16,99,lost,85,6,166,381,301,naive,random
776,expert,30,16,99,lost,3,2,11,381,374,naive,random
777,expert,30,16,99,lost,35,7,108,381,309,naive,random
778,expert,30,16,99,lost,75,13,236,381,221,naive,random
779,expert,30,16,99,lost,9,7,42,381,349,naive,random
780,expert,30,16,99,lost,180,11,314,381,248,naive,random
781,expert,30,16,99,lost,50,3,141,381,291,naive,random
782,expert,30,16,99,lost,26,6,75,381,333,naive,random
783,expert,30,16,99,lost,156,1,335,381,203,naive,random
784,expert,30,16,99,lost,127,4,295,381,214,naive,random
785,expert,30,16,99,lost,152,10,336,381,198,naive,random
786,expert,30,16,99,lost,65,2,142,381,305,naive,random
787,expert,30,16,99,lost,134,6,317,381,199,naive,random
788,expert,30,16,99,lost,138,10,248,381,272,naive,random
789,expert,30,16,99,lost,33,1,97,381,318,naive,random
790,expert,30,16,99,lost,142,5,311,381,213,naive,random
791,expert,30,16,99,lost,6,5,14,381,374,naive,random
792,expert,30,16,99,lost,66,1,218,381,230,naive,random
793,expert,30,16,99,lost,7,6,15,381,374,naive,random
794,expert,30,16,99,lost,70,9,184,381,268,naive,random
795,expert,30,16,99,lost,108,1,239,381,251,naive,random
796,expert,30,16,99,lost,7,3,35,381,354,naive,random
797,expert,30,16,99,lost,157,1,331,381,208,naive,random
798,expert,30,16,99,lost,123,2,244,381,261,naive,random
799,expert,30,16,99,lost,111,1,213,381,280,naive,random
800,expert,30,16,99,lost,148,1,314,381,216,naive,random
801,mixed,11,17,38,lost,71,6,149,149,72,naive,random
802,mixed,13,14,35,lost,12,11,23,147,137,naive,random
803,mixed,15,18,35,won,61,1,235,235,61,naive,random
804,mixed,10,21,25,won,42,0,185,185,42,naive,random
805,mixed,17,22,71,lost,114,4,295,303,123,naive,random
806,mixed,19,10,29,lost,25,6,124,161,63,naive,random
807,mixed,14,17,46,lost,31,1,115,192,109,naive,random
808,mixed,17,16,40,won,66,1,232,232,66,naive,random
809,mixed,19,12,42,lost,77,2,176,186,88,naive,random
810,mixed,15,16,45,won,80,3,195,195,80,naive,random
811,mixed,12,10,22,won,37,2,98,98,37,naive,random
812,mixed,15,11,29,won,49,0,136,136,49,naive,random
813,mixed,23,9,43,lost,4,2,21,164,148,naive,random
814,mixed,22,16,75,lost,78,4,142,277,214,naive,random
815,mixed,9,19,31,lost,56,2,123,140,74,naive,random
816,mixed,13,11,17,won,25,0,126,126,25,naive,random
